"Plot Title: wl_2"
"#","Date Time, GMT-07:00","Abs Pres, kPa (LGR S/N: 20389423, SEN S/N: 20389423)","Temp, °C (LGR S/N: 20389423, SEN S/N: 20389423)","Water Level, meters (LGR S/N: 20389423)","Coupler Detached (LGR S/N: 20389423)","Coupler Attached (LGR S/N: 20389423)","Host Connected (LGR S/N: 20389423)","Stopped (LGR S/N: 20389423)","End Of File (LGR S/N: 20389423)"
1036,10/14/18 07:15:00 AM,96.950,19.187,0.031,,,,,
1037,10/14/18 07:20:00 AM,96.933,19.187,0.029,,,,,
1038,10/14/18 07:25:00 AM,96.963,19.092,0.032,,,,,
1039,10/14/18 07:30:00 AM,96.966,19.187,0.032,,,,,
1040,10/14/18 07:35:00 AM,96.966,19.187,0.032,,,,,
1041,10/14/18 07:40:00 AM,96.966,19.187,0.032,,,,,
1042,10/14/18 07:45:00 AM,96.983,19.187,0.034,,,,,
1043,10/14/18 07:50:00 AM,97.000,19.187,0.036,,,,,
1044,10/14/18 07:55:00 AM,97.000,19.187,0.036,,,,,
1045,10/14/18 08:00:00 AM,97.000,19.187,0.036,,,,,
1046,10/14/18 08:05:00 AM,96.986,19.282,0.034,,,,,
1047,10/14/18 08:10:00 AM,97.000,19.187,0.036,,,,,
1048,10/14/18 08:15:00 AM,97.020,19.282,0.038,,,,,
1049,10/14/18 08:20:00 AM,97.017,19.187,0.037,,,,,
1050,10/14/18 08:25:00 AM,97.020,19.282,0.038,,,,,
1051,10/14/18 08:30:00 AM,97.036,19.282,0.040,,,,,
1052,10/14/18 08:35:00 AM,97.036,19.282,0.040,,,,,
1053,10/14/18 08:40:00 AM,97.040,19.377,0.040,,,,,
1054,10/14/18 08:45:00 AM,97.073,19.377,0.043,,,,,
1055,10/14/18 08:50:00 AM,97.073,19.377,0.043,,,,,
1056,10/14/18 08:55:00 AM,97.076,19.472,0.044,,,,,
1057,10/14/18 09:00:00 AM,97.076,19.472,0.044,,,,,
1058,10/14/18 09:05:00 AM,97.093,19.472,0.046,,,,,
1059,10/14/18 09:10:00 AM,97.110,19.472,0.047,,,,,
1060,10/14/18 09:15:00 AM,97.096,19.567,0.046,,,,,
1061,10/14/18 09:20:00 AM,97.096,19.567,0.046,,,,,
1062,10/14/18 09:25:00 AM,97.099,19.662,0.047,,,,,
1063,10/14/18 09:30:00 AM,97.099,19.662,0.047,,,,,
1064,10/14/18 09:35:00 AM,97.119,19.758,0.049,,,,,
1065,10/14/18 09:40:00 AM,97.122,19.853,0.050,,,,,
1066,10/14/18 09:45:00 AM,97.122,19.853,0.050,,,,,
1067,10/14/18 09:50:00 AM,97.108,19.948,0.048,,,,,
1068,10/14/18 09:55:00 AM,97.128,20.043,0.051,,,,,
1069,10/14/18 10:00:00 AM,97.112,20.043,0.049,,,,,
1070,10/14/18 10:05:00 AM,97.128,20.043,0.051,,,,,
1071,10/14/18 10:10:00 AM,97.131,20.138,0.051,,,,,
1072,10/14/18 10:15:00 AM,97.131,20.138,0.051,,,,,
1073,10/14/18 10:20:00 AM,97.131,20.138,0.051,,,,,
1074,10/14/18 10:25:00 AM,97.135,20.234,0.052,,,,,
1075,10/14/18 10:30:00 AM,97.135,20.234,0.052,,,,,
1076,10/14/18 10:35:00 AM,97.135,20.234,0.052,,,,,
1077,10/14/18 10:40:00 AM,97.121,20.329,0.050,,,,,
1078,10/14/18 10:45:00 AM,97.121,20.329,0.050,,,,,
1079,10/14/18 10:50:00 AM,97.141,20.424,0.053,,,,,
1080,10/14/18 10:55:00 AM,97.124,20.424,0.051,,,,,
1081,10/14/18 11:00:00 AM,97.144,20.519,0.053,,,,,
1082,10/14/18 11:05:00 AM,97.130,20.615,0.052,,,,,
1083,10/14/18 11:10:00 AM,97.130,20.615,0.052,,,,,
1084,10/14/18 11:15:00 AM,97.117,20.710,0.051,,,,,
1085,10/14/18 11:20:00 AM,97.120,20.805,0.051,,,,,
1086,10/14/18 11:25:00 AM,97.106,20.901,0.050,,,,,
1087,10/14/18 11:30:00 AM,97.126,20.996,0.052,,,,,
1088,10/14/18 11:35:00 AM,97.112,21.091,0.051,,,,,
1089,10/14/18 11:40:00 AM,97.112,21.091,0.051,,,,,
1090,10/14/18 11:45:00 AM,97.115,21.187,0.052,,,,,
1091,10/14/18 11:50:00 AM,97.102,21.282,0.051,,,,,
1092,10/14/18 11:55:00 AM,97.108,21.473,0.052,,,,,
1093,10/14/18 12:00:00 PM,97.097,21.664,0.051,,,,,
1094,10/14/18 12:05:00 PM,97.083,21.760,0.050,,,,,
1095,10/14/18 12:10:00 PM,97.093,22.046,0.051,,,,,
1096,10/14/18 12:15:00 PM,97.082,22.238,0.051,,,,,
1097,10/14/18 12:20:00 PM,97.077,22.621,0.051,,,,,
1098,10/14/18 12:25:00 PM,97.083,22.812,0.052,,,,,
1099,10/14/18 12:30:00 PM,97.067,22.812,0.051,,,,,
1100,10/14/18 12:35:00 PM,97.064,22.717,0.050,,,,,
1101,10/14/18 12:40:00 PM,97.064,22.717,0.050,,,,,
1102,10/14/18 12:45:00 PM,97.061,22.621,0.050,,,,,
1103,10/14/18 12:50:00 PM,97.061,22.621,0.050,,,,,
1104,10/14/18 12:55:00 PM,97.042,23.100,0.049,,,,,
1105,10/14/18 01:00:00 PM,97.056,24.062,0.053,,,,,
1106,10/14/18 01:05:00 PM,97.040,24.641,0.052,,,,,
1107,10/14/18 01:10:00 PM,97.032,24.931,0.052,,,,,
1108,10/14/18 01:15:00 PM,97.025,25.222,0.052,,,,,
1109,10/14/18 01:20:00 PM,97.031,25.416,0.054,,,,,
1110,10/14/18 01:25:00 PM,97.031,25.416,0.054,,,,,
1111,10/14/18 01:30:00 PM,97.014,25.416,0.052,,,,,
1112,10/14/18 01:35:00 PM,97.014,25.416,0.052,,,,,
1113,10/14/18 01:40:00 PM,97.011,25.319,0.051,,,,,
1114,10/14/18 01:45:00 PM,96.985,25.028,0.048,,,,,
1115,10/14/18 01:50:00 PM,97.005,25.125,0.050,,,,,
1116,10/14/18 01:55:00 PM,97.002,25.028,0.050,,,,,
1117,10/14/18 02:00:00 PM,96.996,24.835,0.048,,,,,
1118,10/14/18 02:05:00 PM,96.990,24.641,0.047,,,,,
1119,10/14/18 02:10:00 PM,96.981,24.351,0.046,,,,,
1120,10/14/18 02:15:00 PM,96.984,24.448,0.046,,,,,
1121,10/14/18 02:20:00 PM,96.984,24.448,0.046,,,,,
1122,10/14/18 02:25:00 PM,96.978,24.255,0.045,,,,,
1123,10/14/18 02:30:00 PM,96.972,24.062,0.044,,,,,
1124,10/14/18 02:35:00 PM,96.969,23.966,0.043,,,,,
1125,10/14/18 02:40:00 PM,96.983,23.869,0.045,,,,,
1126,10/14/18 02:45:00 PM,96.983,23.869,0.045,,,,,
1127,10/14/18 02:50:00 PM,96.966,23.869,0.043,,,,,
1128,10/14/18 02:55:00 PM,96.969,23.966,0.043,,,,,
1129,10/14/18 03:00:00 PM,96.949,23.869,0.041,,,,,
1130,10/14/18 03:05:00 PM,96.966,23.869,0.043,,,,,
1131,10/14/18 03:10:00 PM,96.955,24.062,0.042,,,,,
1132,10/14/18 03:15:00 PM,96.955,24.062,0.042,,,,,
1133,10/14/18 03:20:00 PM,96.981,24.351,0.046,,,,,
1134,10/14/18 03:25:00 PM,96.973,24.641,0.046,,,,,
1135,10/14/18 03:30:00 PM,96.962,24.835,0.045,,,,,
1136,10/14/18 03:35:00 PM,96.962,24.835,0.045,,,,,
1137,10/14/18 03:40:00 PM,96.962,24.835,0.045,,,,,
1138,10/14/18 03:45:00 PM,96.959,24.738,0.044,,,,,
1139,10/14/18 03:50:00 PM,96.940,24.641,0.042,,,,,
1140,10/14/18 03:55:00 PM,96.956,24.641,0.044,,,,,
1141,10/14/18 04:00:00 PM,96.953,24.545,0.043,,,,,
1142,10/14/18 04:05:00 PM,96.934,24.448,0.041,,,,,
1143,10/14/18 04:10:00 PM,96.964,24.351,0.044,,,,,
1144,10/14/18 04:15:00 PM,96.964,24.351,0.044,,,,,
1145,10/14/18 04:20:00 PM,96.961,24.255,0.043,,,,,
1146,10/14/18 04:25:00 PM,96.961,24.255,0.043,,,,,
1147,10/14/18 04:30:00 PM,96.958,24.158,0.043,,,,,
1148,10/14/18 04:35:00 PM,96.955,24.062,0.042,,,,,
1149,10/14/18 04:40:00 PM,96.955,24.062,0.042,,,,,
1150,10/14/18 04:45:00 PM,96.952,23.966,0.042,,,,,
1151,10/14/18 04:50:00 PM,96.949,23.869,0.041,,,,,
1152,10/14/18 04:55:00 PM,96.963,23.773,0.042,,,,,
1153,10/14/18 05:00:00 PM,96.963,23.773,0.042,,,,,
1154,10/14/18 05:05:00 PM,96.960,23.677,0.042,,,,,
1155,10/14/18 05:10:00 PM,96.957,23.581,0.041,,,,,
1156,10/14/18 05:15:00 PM,96.957,23.581,0.041,,,,,
1157,10/14/18 05:20:00 PM,96.971,23.484,0.042,,,,,
1158,10/14/18 05:25:00 PM,96.951,23.388,0.040,,,,,
1159,10/14/18 05:30:00 PM,96.967,23.388,0.042,,,,,
1160,10/14/18 05:35:00 PM,96.964,23.292,0.041,,,,,
1161,10/14/18 05:40:00 PM,96.961,23.196,0.041,,,,,
1162,10/14/18 05:45:00 PM,96.978,23.196,0.042,,,,,
1163,10/14/18 05:50:00 PM,96.975,23.100,0.042,,,,,
1164,10/14/18 05:55:00 PM,96.975,23.100,0.042,,,,,
1165,10/14/18 06:00:00 PM,96.972,23.004,0.041,,,,,
1166,10/14/18 06:05:00 PM,96.969,22.908,0.041,,,,,
1167,10/14/18 06:10:00 PM,96.969,22.908,0.041,,,,,
1168,10/14/18 06:15:00 PM,96.983,22.812,0.042,,,,,
1169,10/14/18 06:20:00 PM,96.983,22.812,0.042,,,,,
1170,10/14/18 06:25:00 PM,96.963,22.717,0.040,,,,,
1171,10/14/18 06:30:00 PM,96.980,22.717,0.042,,,,,
1172,10/14/18 06:35:00 PM,96.994,22.621,0.043,,,,,
1173,10/14/18 06:40:00 PM,96.994,22.621,0.043,,,,,
1174,10/14/18 06:45:00 PM,97.010,22.621,0.044,,,,,
1175,10/14/18 06:50:00 PM,97.007,22.525,0.044,,,,,
1176,10/14/18 06:55:00 PM,97.024,22.525,0.046,,,,,
1177,10/14/18 07:00:00 PM,97.021,22.429,0.045,,,,,
1178,10/14/18 07:05:00 PM,97.021,22.429,0.045,,,,,
1179,10/14/18 07:10:00 PM,97.038,22.429,0.047,,,,,
1180,10/14/18 07:15:00 PM,97.035,22.333,0.046,,,,,
1181,10/14/18 07:20:00 PM,97.035,22.333,0.046,,,,,
1182,10/14/18 07:25:00 PM,97.051,22.333,0.048,,,,,
1183,10/14/18 07:30:00 PM,97.035,22.333,0.046,,,,,
1184,10/14/18 07:35:00 PM,97.051,22.333,0.048,,,,,
1185,10/14/18 07:40:00 PM,97.051,22.333,0.048,,,,,
1186,10/14/18 07:45:00 PM,97.065,22.238,0.049,,,,,
1187,10/14/18 07:50:00 PM,97.065,22.238,0.049,,,,,
1188,10/14/18 07:55:00 PM,97.065,22.238,0.049,,,,,
1189,10/14/18 08:00:00 PM,97.065,22.238,0.049,,,,,
1190,10/14/18 08:05:00 PM,97.065,22.238,0.049,,,,,
1191,10/14/18 08:10:00 PM,97.082,22.238,0.051,,,,,
1192,10/14/18 08:15:00 PM,97.082,22.238,0.051,,,,,
1193,10/14/18 08:20:00 PM,97.065,22.238,0.049,,,,,
1194,10/14/18 08:25:00 PM,97.082,22.238,0.051,,,,,
1195,10/14/18 08:30:00 PM,97.079,22.142,0.050,,,,,
1196,10/14/18 08:35:00 PM,97.079,22.142,0.050,,,,,
1197,10/14/18 08:40:00 PM,97.062,22.142,0.049,,,,,
1198,10/14/18 08:45:00 PM,97.079,22.142,0.050,,,,,
1199,10/14/18 08:50:00 PM,97.096,22.142,0.052,,,,,
1200,10/14/18 08:55:00 PM,97.096,22.142,0.052,,,,,
1201,10/14/18 09:00:00 PM,97.093,22.046,0.051,,,,,
1202,10/14/18 09:05:00 PM,97.093,22.046,0.051,,,,,
1203,10/14/18 09:10:00 PM,97.093,22.046,0.051,,,,,
1204,10/14/18 09:15:00 PM,97.106,21.951,0.053,,,,,
1205,10/14/18 09:20:00 PM,97.106,21.951,0.053,,,,,
1206,10/14/18 09:25:00 PM,97.123,21.951,0.054,,,,,
1207,10/14/18 09:30:00 PM,97.120,21.855,0.054,,,,,
1208,10/14/18 09:35:00 PM,97.137,21.855,0.056,,,,,
1209,10/14/18 09:40:00 PM,97.137,21.855,0.056,,,,,
1210,10/14/18 09:45:00 PM,97.137,21.855,0.056,,,,,
1211,10/14/18 09:50:00 PM,97.137,21.855,0.056,,,,,
1212,10/14/18 09:55:00 PM,97.153,21.855,0.057,,,,,
1213,10/14/18 10:00:00 PM,97.153,21.855,0.057,,,,,
1214,10/14/18 10:05:00 PM,97.153,21.855,0.057,,,,,
1215,10/14/18 10:10:00 PM,97.137,21.855,0.056,,,,,
1216,10/14/18 10:15:00 PM,97.153,21.855,0.057,,,,,
1217,10/14/18 10:20:00 PM,97.170,21.855,0.059,,,,,
1218,10/14/18 10:25:00 PM,97.137,21.855,0.056,,,,,
1219,10/14/18 10:30:00 PM,97.137,21.855,0.056,,,,,
1220,10/14/18 10:35:00 PM,97.134,21.760,0.055,,,,,
1221,10/14/18 10:40:00 PM,97.150,21.760,0.057,,,,,
1222,10/14/18 10:45:00 PM,97.150,21.760,0.057,,,,,
1223,10/14/18 10:50:00 PM,97.134,21.760,0.055,,,,,
1224,10/14/18 10:55:00 PM,97.134,21.760,0.055,,,,,
1225,10/14/18 11:00:00 PM,97.134,21.760,0.055,,,,,
1226,10/14/18 11:05:00 PM,97.134,21.760,0.055,,,,,
1227,10/14/18 11:10:00 PM,97.134,21.760,0.055,,,,,
1228,10/14/18 11:15:00 PM,97.134,21.760,0.055,,,,,
1229,10/14/18 11:20:00 PM,97.134,21.760,0.055,,,,,
1230,10/14/18 11:25:00 PM,97.134,21.760,0.055,,,,,
1231,10/14/18 11:30:00 PM,97.134,21.760,0.055,,,,,
1232,10/14/18 11:35:00 PM,97.117,21.760,0.053,,,,,
1233,10/14/18 11:40:00 PM,97.147,21.664,0.056,,,,,
1234,10/14/18 11:45:00 PM,97.131,21.664,0.054,,,,,
1235,10/14/18 11:50:00 PM,97.131,21.664,0.054,,,,,
1236,10/14/18 11:55:00 PM,97.131,21.664,0.054,,,,,
1237,10/15/18 12:00:00 AM,97.147,21.664,0.056,,,,,
1238,10/15/18 12:05:00 AM,97.144,21.569,0.056,,,,,
1239,10/15/18 12:10:00 AM,97.144,21.569,0.056,,,,,
1240,10/15/18 12:15:00 AM,97.127,21.569,0.054,,,,,
1241,10/15/18 12:20:00 AM,97.127,21.569,0.054,,,,,
1242,10/15/18 12:25:00 AM,97.144,21.569,0.056,,,,,
1243,10/15/18 12:30:00 AM,97.144,21.569,0.056,,,,,
1244,10/15/18 12:35:00 AM,97.144,21.569,0.056,,,,,
1245,10/15/18 12:40:00 AM,97.158,21.473,0.057,,,,,
1246,10/15/18 12:45:00 AM,97.158,21.473,0.057,,,,,
1247,10/15/18 12:50:00 AM,97.158,21.473,0.057,,,,,
1248,10/15/18 12:55:00 AM,97.141,21.473,0.055,,,,,
1249,10/15/18 01:00:00 AM,97.175,21.473,0.059,,,,,
1250,10/15/18 01:05:00 AM,97.175,21.473,0.059,,,,,
1251,10/15/18 01:10:00 AM,97.191,21.473,0.060,,,,,
1252,10/15/18 01:15:00 AM,97.172,21.378,0.058,,,,,
1253,10/15/18 01:20:00 AM,97.172,21.378,0.058,,,,,
1254,10/15/18 01:25:00 AM,97.172,21.378,0.058,,,,,
1255,10/15/18 01:30:00 AM,97.172,21.378,0.058,,,,,
1256,10/15/18 01:35:00 AM,97.172,21.378,0.058,,,,,
1257,10/15/18 01:40:00 AM,97.188,21.378,0.060,,,,,
1258,10/15/18 01:45:00 AM,97.185,21.282,0.059,,,,,
1259,10/15/18 01:50:00 AM,97.185,21.282,0.059,,,,,
1260,10/15/18 01:55:00 AM,97.202,21.282,0.061,,,,,
1261,10/15/18 02:00:00 AM,97.185,21.282,0.059,,,,,
1262,10/15/18 02:05:00 AM,97.185,21.282,0.059,,,,,
1263,10/15/18 02:10:00 AM,97.182,21.187,0.059,,,,,
1264,10/15/18 02:15:00 AM,97.182,21.187,0.059,,,,,
1265,10/15/18 02:20:00 AM,97.182,21.187,0.059,,,,,
1266,10/15/18 02:25:00 AM,97.182,21.187,0.059,,,,,
1267,10/15/18 02:30:00 AM,97.182,21.187,0.059,,,,,
1268,10/15/18 02:35:00 AM,97.182,21.187,0.059,,,,,
1269,10/15/18 02:40:00 AM,97.179,21.091,0.058,,,,,
1270,10/15/18 02:45:00 AM,97.179,21.091,0.058,,,,,
1271,10/15/18 02:50:00 AM,97.179,21.091,0.058,,,,,
1272,10/15/18 02:55:00 AM,97.196,21.091,0.060,,,,,
1273,10/15/18 03:00:00 AM,97.196,21.091,0.060,,,,,
1274,10/15/18 03:05:00 AM,97.196,21.091,0.060,,,,,
1275,10/15/18 03:10:00 AM,97.179,21.091,0.058,,,,,
1276,10/15/18 03:15:00 AM,97.179,21.091,0.058,,,,,
1277,10/15/18 03:20:00 AM,97.179,21.091,0.058,,,,,
1278,10/15/18 03:25:00 AM,97.179,21.091,0.058,,,,,
1279,10/15/18 03:30:00 AM,97.162,21.091,0.056,,,,,
1280,10/15/18 03:35:00 AM,97.159,20.996,0.056,,,,,
1281,10/15/18 03:40:00 AM,97.176,20.996,0.058,,,,,
1282,10/15/18 03:45:00 AM,97.159,20.996,0.056,,,,,
1283,10/15/18 03:50:00 AM,97.176,20.996,0.058,,,,,
1284,10/15/18 03:55:00 AM,97.176,20.996,0.058,,,,,
1285,10/15/18 04:00:00 AM,97.193,20.996,0.059,,,,,
1286,10/15/18 04:05:00 AM,97.193,20.996,0.059,,,,,
1287,10/15/18 04:10:00 AM,97.190,20.901,0.059,,,,,
1288,10/15/18 04:15:00 AM,97.190,20.901,0.059,,,,,
1289,10/15/18 04:20:00 AM,97.190,20.901,0.059,,,,,
1290,10/15/18 04:25:00 AM,97.206,20.901,0.060,,,,,
1291,10/15/18 04:30:00 AM,97.190,20.901,0.059,,,,,
1292,10/15/18 04:35:00 AM,97.193,20.996,0.059,,,,,
1293,10/15/18 04:40:00 AM,97.196,21.091,0.060,,,,,
1294,10/15/18 04:45:00 AM,97.196,21.091,0.060,,,,,
1295,10/15/18 04:50:00 AM,97.216,21.187,0.062,,,,,
1296,10/15/18 04:55:00 AM,97.219,21.282,0.063,,,,,
1297,10/15/18 05:00:00 AM,97.202,21.282,0.061,,,,,
1298,10/15/18 05:05:00 AM,97.222,21.378,0.063,,,,,
1299,10/15/18 05:10:00 AM,97.225,21.473,0.064,,,,,
1300,10/15/18 05:15:00 AM,97.242,21.473,0.065,,,,,
1301,10/15/18 05:20:00 AM,97.258,21.473,0.067,,,,,
1302,10/15/18 05:25:00 AM,97.261,21.569,0.068,,,,,
1303,10/15/18 05:30:00 AM,97.265,21.664,0.068,,,,,
1304,10/15/18 05:35:00 AM,97.265,21.664,0.068,,,,,
1305,10/15/18 05:40:00 AM,97.281,21.664,0.070,,,,,
1306,10/15/18 05:45:00 AM,97.281,21.664,0.070,,,,,
1307,10/15/18 05:50:00 AM,97.281,21.664,0.070,,,,,
1308,10/15/18 05:55:00 AM,97.278,21.569,0.069,,,,,
1309,10/15/18 06:00:00 AM,97.278,21.569,0.069,,,,,
1310,10/15/18 06:05:00 AM,97.295,21.569,0.071,,,,,
1311,10/15/18 06:10:00 AM,97.292,21.473,0.070,,,,,
1312,10/15/18 06:15:00 AM,97.292,21.473,0.070,,,,,
1313,10/15/18 06:20:00 AM,97.292,21.473,0.070,,,,,
1314,10/15/18 06:25:00 AM,97.289,21.378,0.070,,,,,
1315,10/15/18 06:30:00 AM,97.292,21.473,0.070,,,,,
1316,10/15/18 06:35:00 AM,97.292,21.473,0.070,,,,,
1317,10/15/18 06:40:00 AM,97.292,21.473,0.070,,,,,
1318,10/15/18 06:45:00 AM,97.295,21.569,0.071,,,,,
1319,10/15/18 06:50:00 AM,97.295,21.569,0.071,,,,,
1320,10/15/18 06:55:00 AM,97.292,21.473,0.070,,,,,
1321,10/15/18 07:00:00 AM,97.292,21.473,0.070,,,,,
1322,10/15/18 07:05:00 AM,97.309,21.473,0.072,,,,,
1323,10/15/18 07:10:00 AM,97.309,21.473,0.072,,,,,
1324,10/15/18 07:15:00 AM,97.309,21.473,0.072,,,,,
1325,10/15/18 07:20:00 AM,97.306,21.378,0.072,,,,,
1326,10/15/18 07:25:00 AM,97.306,21.378,0.072,,,,,
1327,10/15/18 07:30:00 AM,97.322,21.378,0.073,,,,,
1328,10/15/18 07:35:00 AM,97.322,21.378,0.073,,,,,
1329,10/15/18 07:40:00 AM,97.322,21.378,0.073,,,,,
1330,10/15/18 07:45:00 AM,97.359,21.473,0.077,,,,,
1331,10/15/18 07:50:00 AM,97.342,21.473,0.076,,,,,
1332,10/15/18 07:55:00 AM,97.345,21.569,0.076,,,,,
1333,10/15/18 08:00:00 AM,97.362,21.569,0.078,,,,,
1334,10/15/18 08:05:00 AM,97.382,21.664,0.080,,,,,
1335,10/15/18 08:10:00 AM,97.382,21.664,0.080,,,,,
1336,10/15/18 08:15:00 AM,97.385,21.760,0.081,,,,,
1337,10/15/18 08:20:00 AM,97.385,21.760,0.081,,,,,
1338,10/15/18 08:25:00 AM,97.385,21.760,0.081,,,,,
1339,10/15/18 08:30:00 AM,97.402,21.760,0.082,,,,,
1340,10/15/18 08:35:00 AM,97.385,21.760,0.081,,,,,
1341,10/15/18 08:40:00 AM,97.385,21.760,0.081,,,,,
1342,10/15/18 08:45:00 AM,97.402,21.760,0.082,,,,,
1343,10/15/18 08:50:00 AM,97.388,21.855,0.081,,,,,
1344,10/15/18 08:55:00 AM,97.388,21.855,0.081,,,,,
1345,10/15/18 09:00:00 AM,97.405,21.855,0.083,,,,,
1346,10/15/18 09:05:00 AM,97.405,21.855,0.083,,,,,
1347,10/15/18 09:10:00 AM,97.405,21.855,0.083,,,,,
1348,10/15/18 09:15:00 AM,97.405,21.855,0.083,,,,,
1349,10/15/18 09:20:00 AM,97.408,21.951,0.083,,,,,
1350,10/15/18 09:25:00 AM,97.391,21.951,0.082,,,,,
1351,10/15/18 09:30:00 AM,97.391,21.951,0.082,,,,,
1352,10/15/18 09:35:00 AM,97.408,21.951,0.083,,,,,
1353,10/15/18 09:40:00 AM,97.391,21.951,0.082,,,,,
1354,10/15/18 09:45:00 AM,97.394,22.046,0.082,,,,,
1355,10/15/18 09:50:00 AM,97.377,22.046,0.081,,,,,
1356,10/15/18 09:55:00 AM,97.380,22.142,0.081,,,,,
1357,10/15/18 10:00:00 AM,97.380,22.142,0.081,,,,,
1358,10/15/18 10:05:00 AM,97.377,22.046,0.081,,,,,
1359,10/15/18 10:10:00 AM,97.394,22.046,0.082,,,,,
1360,10/15/18 10:15:00 AM,97.394,22.046,0.082,,,,,
1361,10/15/18 10:20:00 AM,97.394,22.046,0.082,,,,,
1362,10/15/18 10:25:00 AM,97.380,22.142,0.081,,,,,
1363,10/15/18 10:30:00 AM,97.397,22.142,0.083,,,,,
1364,10/15/18 10:35:00 AM,97.383,22.238,0.082,,,,,
1365,10/15/18 10:40:00 AM,97.383,22.238,0.082,,,,,
1366,10/15/18 10:45:00 AM,97.370,22.333,0.080,,,,,
1367,10/15/18 10:50:00 AM,97.387,22.333,0.082,,,,,
1368,10/15/18 10:55:00 AM,97.387,22.333,0.082,,,,,
1369,10/15/18 11:00:00 AM,97.370,22.333,0.080,,,,,
1370,10/15/18 11:05:00 AM,97.370,22.333,0.080,,,,,
1371,10/15/18 11:10:00 AM,97.370,22.333,0.080,,,,,
1372,10/15/18 11:15:00 AM,97.370,22.333,0.080,,,,,
1373,10/15/18 11:20:00 AM,97.370,22.333,0.080,,,,,
1374,10/15/18 11:25:00 AM,97.387,22.333,0.082,,,,,
1375,10/15/18 11:30:00 AM,97.370,22.333,0.080,,,,,
1376,10/15/18 11:35:00 AM,97.356,22.429,0.079,,,,,
1377,10/15/18 11:40:00 AM,97.359,22.525,0.080,,,,,
1378,10/15/18 11:45:00 AM,97.345,22.621,0.079,,,,,
1379,10/15/18 11:50:00 AM,97.352,22.812,0.080,,,,,
1380,10/15/18 11:55:00 AM,97.338,22.908,0.079,,,,,
1381,10/15/18 12:00:00 PM,97.324,23.004,0.077,,,,,
1382,10/15/18 12:05:00 PM,97.310,23.100,0.076,,,,,
1383,10/15/18 12:10:00 PM,97.316,23.292,0.077,,,,,
1384,10/15/18 12:15:00 PM,97.309,23.581,0.077,,,,,
1385,10/15/18 12:20:00 PM,97.318,23.869,0.079,,,,,
1386,10/15/18 12:25:00 PM,97.330,24.255,0.081,,,,,
1387,10/15/18 12:30:00 PM,97.328,24.738,0.082,,,,,
1388,10/15/18 12:35:00 PM,97.313,25.319,0.082,,,,,
1389,10/15/18 12:40:00 PM,97.334,26.000,0.086,,,,,
1390,10/15/18 12:45:00 PM,97.321,26.683,0.087,,,,,
1391,10/15/18 12:50:00 PM,97.308,27.370,0.087,,,,,
1392,10/15/18 12:55:00 PM,97.309,27.961,0.089,,,,,
1393,10/15/18 01:00:00 PM,97.280,28.655,0.088,,,,,
1394,10/15/18 01:05:00 PM,97.264,29.252,0.088,,,,,
1395,10/15/18 01:10:00 PM,97.276,29.652,0.091,,,,,
1396,10/15/18 01:15:00 PM,97.245,29.752,0.088,,,,,
1397,10/15/18 01:20:00 PM,97.234,29.953,0.088,,,,,
1398,10/15/18 01:25:00 PM,97.217,29.953,0.086,,,,,
1399,10/15/18 01:30:00 PM,97.220,30.054,0.086,,,,,
1400,10/15/18 01:35:00 PM,97.220,30.054,0.086,,,,,
1401,10/15/18 01:40:00 PM,97.212,29.752,0.085,,,,,
1402,10/15/18 01:45:00 PM,97.197,29.252,0.082,,,,,
1403,10/15/18 01:50:00 PM,97.185,28.853,0.079,,,,,
1404,10/15/18 01:55:00 PM,97.173,28.456,0.077,,,,,
1405,10/15/18 02:00:00 PM,97.178,28.060,0.076,,,,,
1406,10/15/18 02:05:00 PM,97.163,27.567,0.073,,,,,
1407,10/15/18 02:10:00 PM,97.141,27.370,0.070,,,,,
1408,10/15/18 02:15:00 PM,97.149,27.665,0.072,,,,,
1409,10/15/18 02:20:00 PM,97.122,27.862,0.070,,,,,
1410,10/15/18 02:25:00 PM,97.133,27.665,0.070,,,,,
1411,10/15/18 02:30:00 PM,97.141,27.370,0.070,,,,,
1412,10/15/18 02:35:00 PM,97.112,26.977,0.066,,,,,
1413,10/15/18 02:40:00 PM,97.120,26.683,0.066,,,,,
1414,10/15/18 02:45:00 PM,97.117,26.585,0.066,,,,,
1415,10/15/18 02:50:00 PM,97.114,26.488,0.065,,,,,
1416,10/15/18 02:55:00 PM,97.094,26.390,0.063,,,,,
1417,10/15/18 03:00:00 PM,97.097,26.488,0.063,,,,,
1418,10/15/18 03:05:00 PM,97.097,26.488,0.063,,,,,
1419,10/15/18 03:10:00 PM,97.100,26.585,0.064,,,,,
1420,10/15/18 03:15:00 PM,97.092,26.879,0.064,,,,,
1421,10/15/18 03:20:00 PM,97.104,27.272,0.066,,,,,
1422,10/15/18 03:25:00 PM,97.090,27.370,0.065,,,,,
1423,10/15/18 03:30:00 PM,97.090,27.370,0.065,,,,,
1424,10/15/18 03:35:00 PM,97.090,27.370,0.065,,,,,
1425,10/15/18 03:40:00 PM,97.087,27.272,0.064,,,,,
1426,10/15/18 03:45:00 PM,97.098,27.075,0.065,,,,,
1427,10/15/18 03:50:00 PM,97.092,26.879,0.064,,,,,
1428,10/15/18 03:55:00 PM,97.072,26.781,0.062,,,,,
